time,open,high,low,close,8day,Plot,Plot,Plot,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2020-03-23T21:00:00-03:00,136.48,144,133,139.01,134.0920634,154.0616888,180.1315242,182.6224251,NaN,41.2678605,33.70711026,NaN,NaN
2020-03-24T21:00:00-03:00,138.75,142.8,133,136.51,134.6293826,152.3900993,178.4208762,181.7093078,NaN,40.57274814,33.88544662,NaN,NaN
2020-03-25T21:00:00-03:00,136.39,140.06,133.5,138.81,135.5584087,151.0967566,176.8675085,180.8598166,NaN,41.54821682,35.25512737,NaN,NaN
2020-03-26T21:00:00-03:00,138.87,141.72,130,131.54,134.665429,149.2342083,175.0899592,179.8831865,NaN,39.34955341,35.78824002,NaN,NaN
2020-03-27T21:00:00-03:00,131.33,133.21,125,131.24,133.9042226,147.5204742,173.3703529,178.9199551,NaN,39.25723303,36.4422645,NaN,NaN
2020-03-28T21:00:00-03:00,131.33,132.11,123.9,124.32,131.7743953,145.3109052,171.4468097,177.8387679,NaN,37.09528146,36.92095644,NaN,NaN
2020-03-29T21:00:00-03:00,124.71,135.51,124.08,132.31,131.8934186,144.0727238,169.9120328,176.9372081,NaN,41.12680542,37.82196336,NaN,NaN
2020-03-30T21:00:00-03:00,132.31,135.44,130.58,133.06,132.1526589,143.0238929,168.4668551,176.0683525,NaN,41.50576965,38.61365695,NaN,NaN
2020-03-31T21:00:00-03:00,133.22,137.14,128.97,136.18,133.0476236,142.3720936,167.2007039,175.2784842,NaN,43.14532034,39.45710055,NaN,NaN
2020-04-01T21:00:00-03:00,136.19,150.2,135.51,141.4,134.9037072,142.2795133,166.1889116,174.6076231,NaN,45.8785842,40.01892668,NaN,NaN
2020-04-02T21:00:00-03:00,141.34,146.93,138,141.32,136.3295501,142.188131,165.2136602,173.9484622,NaN,45.8422107,40.62875724,NaN,NaN
2020-04-03T21:00:00-03:00,141.31,146.55,139.15,144.34,138.1096501,142.3930709,164.3950852,173.3621561,NaN,47.533277,41.37096066,NaN,NaN
2020-04-04T21:00:00-03:00,144.55,145.86,140.78,142.98,139.19195,142.448969,163.555278,172.7605292,NaN,46.82421074,42.22993756,NaN,NaN
2020-04-05T21:00:00-03:00,142.92,172,142.86,171.54,146.3804056,145.2195433,163.8684043,172.7363603,NaN,60.23822597,43.65609267,NaN,NaN
2020-04-06T21:00:00-03:00,171.47,176.32,162.33,164.64,150.4380932,147.0691106,163.898663,172.5760363,NaN,56.52813083,44.74611198,NaN,NaN
2020-04-07T21:00:00-03:00,164.57,174.67,163.57,173.41,155.5429614,149.5777668,164.2716566,172.5925505,NaN,59.90804229,46.12720442,NaN,NaN
2020-04-08T21:00:00-03:00,173.31,173.55,165.3,169.79,158.70897,151.5027414,164.4880622,172.5370544,NaN,57.9067084,47.2956681,NaN,NaN
2020-04-09T21:00:00-03:00,169.79,170.35,152.33,158.02,158.5558655,152.1234327,164.2344127,172.249588,NaN,51.84251481,48.18802249,NaN,NaN
2020-04-10T21:00:00-03:00,158.14,161.7,154.15,158.69,158.5856732,152.74882,164.0169848,171.9810813,NaN,52.14970815,49.10891357,NaN,NaN
2020-04-11T21:00:00-03:00,158.71,165.24,155.24,158.72,158.6155236,153.3175038,163.8092599,171.7184856,NaN,52.16442213,50.18528076,NaN,NaN
2020-04-12T21:00:00-03:00,158.68,159.35,150,156.82,158.2165184,153.6510749,163.5351713,171.4234661,NaN,51.09284683,50.89714086,NaN,NaN
2020-04-13T21:00:00-03:00,156.76,162.18,155.55,158.69,158.3217365,154.1309725,163.3451645,171.1713183,NaN,52.13501759,51.65637286,NaN,NaN
2020-04-14T21:00:00-03:00,158.47,161.45,151.87,152.79,157.0924617,154.0032609,162.9312365,170.8073318,NaN,48.61509791,52.04707125,NaN,NaN
2020-04-15T21:00:00-03:00,152.72,175.06,148.46,172.56,160.5296924,155.7705693,163.3088351,170.8420381,NaN,58.68173939,52.96158234,NaN,NaN
2020-04-16T21:00:00-03:00,172.58,175.05,168.48,170.82,162.8164275,157.2038485,163.6033906,170.8416017,NaN,57.61197268,53.80227962,NaN,NaN
2020-04-17T21:00:00-03:00,170.82,189.81,170.79,187.95,168.4016658,160.1320534,164.5581596,171.1803818,NaN,64.47761287,55.01258933,NaN,NaN
2020-04-18T21:00:00-03:00,187.79,188.57,176.23,180.34,171.054629,162.0566197,165.1770553,171.3617604,NaN,59.84052619,55.94232615,NaN,NaN
